time_s,deco_stop,o2,depth_m,temp_c,avg_ppo2,tts_min,ndl_min,he
10,0,21,1.7,26.0,0.24,1,0,0
20,0,21,2.1,26.0,0.25,1,99,0
30,0,21,2.7,26.0,0.26,1,99,0
40,0,21,3.3,26.0,0.28,1,99,0
50,0,21,4.4,26.0,0.3,1,99,0
60,0,21,5.5,26.0,0.32,1,99,0
70,0,21,6.1,25.0,0.34,1,99,0
80,0,21,6.7,25.0,0.35,1,99,0
90,0,21,6.9,25.0,0.35,1,99,0
100,0,21,6.5,25.0,0.34,1,99,0
110,0,21,6.6,25.0,0.34,1,99,0
120,0,21,7.3,25.0,0.36,1,99,0
130,0,21,7.9,25.0,0.37,1,99,0
140,0,21,8.4,25.0,0.38,1,99,0
150,0,21,9.2,25.0,0.4,1,99,0
160,0,21,10.2,25.0,0.42,1,99,0
170,0,21,11.0,25.0,0.43,2,99,0
180,0,21,11.4,25.0,0.44,5,99,0
190,0,21,12.4,25.0,0.47,5,99,0
200,0,21,12.7,25.0,0.47,5,99,0
210,0,21,13.5,25.0,0.49,5,84,0
220,0,21,14.6,25.0,0.51,5,77,0
230,0,21,15.5,25.0,0.53,5,63,0
240,0,21,16.3,25.0,0.55,5,61,0
250,0,21,16.8,25.0,0.56,5,50,0
260,0,21,17.8,25.0,0.58,5,47,0
270,0,21,18.4,25.0,0.59,5,39,0
280,0,21,19.4,25.0,0.61,5,37,0
290,0,21,20.1,25.0,0.63,5,32,0
300,0,21,20.8,25.0,0.64,5,30,0
310,0,21,21.7,25.0,0.66,6,26,0
320,0,21,22.3,25.0,0.67,6,25,0
330,0,21,22.7,25.0,0.68,6,22,0
340,0,21,23.6,25.0,0.7,6,21,0
350,0,21,23.2,25.0,0.69,6,20,0
360,0,21,23.8,25.0,0.7,6,20,0
370,0,21,24.5,25.0,0.72,6,18,0
380,0,21,25.3,25.0,0.73,6,17,0
390,0,21,25.3,25.0,0.73,6,16,0
400,0,21,26.1,25.0,0.75,6,16,0
410,0,21,26.9,25.0,0.76,6,14,0
420,0,21,28.5,25.0,0.8,6,13,0
430,0,21,29.5,25.0,0.82,6,10,0
440,0,21,29.7,25.0,0.83,6,10,0
450,0,21,29.3,25.0,0.82,6,10,0
460,0,21,29.4,25.0,0.82,6,10,0
470,0,21,30.0,25.0,0.83,8,9,0
480,0,21,29.5,25.0,0.82,8,9,0
490,0,21,29.4,25.0,0.82,8,9,0
500,0,21,29.4,25.0,0.82,8,9,0
510,0,21,29.3,25.0,0.82,8,9,0
520,0,21,29.5,25.0,0.82,8,9,0
530,0,21,29.6,25.0,0.82,8,8,0
540,0,21,29.3,25.0,0.82,8,8,0
550,0,21,29.3,25.0,0.82,8,8,0
560,0,21,28.9,25.0,0.81,8,8,0
570,0,21,28.5,25.0,0.8,8,9,0
580,0,21,28.5,25.0,0.8,8,9,0
590,0,21,28.6,25.0,0.8,8,8,0
600,0,21,28.3,25.0,0.8,8,8,0
610,0,21,28.3,25.0,0.8,8,8,0
620,0,21,28.6,25.0,0.8,8,8,0
630,0,21,28.4,25.0,0.8,8,8,0
640,0,21,28.2,25.0,0.8,8,8,0
650,0,21,28.5,25.0,0.8,8,7,0
660,0,21,29.0,25.0,0.81,8,8,0
670,0,21,29.2,25.0,0.82,8,7,0
680,0,21,28.5,25.0,0.8,8,7,0
690,0,21,29.1,25.0,0.81,8,6,0
700,0,21,29.3,25.0,0.82,8,6,0
710,0,21,28.5,25.0,0.8,8,6,0
720,0,21,28.4,25.0,0.8,8,6,0
730,0,21,28.5,25.0,0.8,8,6,0
740,0,21,28.9,25.0,0.81,8,6,0
750,0,21,28.3,25.0,0.8,8,6,0
760,0,21,27.7,25.0,0.78,8,6,0
770,0,21,27.5,25.0,0.78,8,6,0
780,0,21,27.4,25.0,0.78,8,6,0
790,0,21,27.7,25.0,0.78,8,6,0
800,0,21,27.4,25.0,0.78,8,6,0
810,0,21,27.0,25.0,0.77,8,6,0
820,0,21,27.0,25.0,0.77,8,6,0
830,0,21,27.1,25.0,0.77,8,6,0
840,0,21,27.6,25.0,0.78,8,5,0
850,0,21,27.5,25.0,0.78,8,5,0
860,0,21,27.8,25.0,0.79,8,5,0
870,0,21,28.4,25.0,0.8,8,4,0
880,0,21,27.9,25.0,0.79,8,4,0
890,0,21,27.7,25.0,0.78,8,4,0
900,0,21,28.3,25.0,0.79,8,4,0
910,0,21,28.4,25.0,0.8,8,3,0
920,0,21,28.3,25.0,0.8,8,3,0
930,0,21,27.4,25.0,0.78,8,3,0
940,0,21,27.2,25.0,0.77,8,4,0
950,0,21,27.4,25.0,0.78,8,3,0
960,0,21,27.3,25.0,0.78,8,3,0
970,0,21,27.1,25.0,0.77,8,3,0
980,0,21,27.7,25.0,0.79,8,3,0
990,0,21,28.4,25.0,0.79,8,2,0
1000,0,21,28.6,25.0,0.8,8,2,0
1010,0,21,28.1,25.0,0.79,8,2,0
1020,0,21,27.4,25.0,0.78,8,2,0
1030,0,21,27.9,25.0,0.79,8,2,0
1040,0,21,28.3,25.0,0.8,8,1,0
1050,0,21,28.6,25.0,0.8,8,1,0
1060,0,21,28.6,25.0,0.8,8,1,0
1070,0,21,28.5,25.0,0.8,8,1,0
1080,0,21,28.8,25.0,0.81,8,0,0
1090,0,21,29.1,25.0,0.81,8,0,0
1100,0,21,29.4,25.0,0.82,8,0,0
1110,0,21,29.6,25.0,0.83,8,0,0
1120,0,21,29.1,25.0,0.81,8,0,0
1130,0,21,29.4,25.0,0.82,8,0,0
1140,0,21,28.5,25.0,0.8,8,0,0
1150,3,21,28.6,25.0,0.8,10,1,0
1160,3,21,29.6,25.0,0.82,10,1,0
1170,3,21,29.2,25.0,0.82,10,1,0
1180,3,21,28.8,25.0,0.81,10,1,0
1190,3,21,27.5,25.0,0.78,9,1,0
1200,3,21,26.8,25.0,0.77,9,1,0
1210,3,21,26.1,25.0,0.75,9,1,0
1220,3,21,25.4,25.0,0.74,9,1,0
1230,3,21,24.1,25.0,0.71,9,1,0
1240,3,21,22.7,25.0,0.68,9,1,0
1250,3,21,20.8,25.0,0.64,9,1,0
1260,3,21,18.8,25.0,0.6,9,1,0
1270,3,21,18.7,25.0,0.6,9,1,0
1280,3,21,18.1,25.0,0.59,8,1,0
1290,3,21,16.8,25.0,0.56,8,1,0
1300,3,21,15.1,25.0,0.53,8,1,0
1310,3,21,13.8,25.0,0.5,8,1,0
1320,3,21,12.7,25.0,0.47,8,1,0
1330,3,21,11.4,25.0,0.45,8,1,0
1340,3,21,10.1,25.0,0.42,8,1,0
1350,3,21,9.6,25.0,0.41,8,1,0
1360,3,21,8.9,25.0,0.39,8,1,0
1370,3,21,8.6,25.0,0.39,8,1,0
1380,0,21,8.2,25.0,0.38,6,99,0
1390,0,21,8.1,25.0,0.38,6,99,0
1400,0,21,7.0,25.0,0.36,6,99,0
1410,0,21,5.9,25.0,0.33,6,99,0
1420,0,21,6.1,25.0,0.33,6,99,0
1430,0,21,5.6,25.0,0.33,6,99,0
1440,0,21,6.2,25.0,0.34,6,99,0
1450,0,21,5.4,25.0,0.32,5,99,0
1460,0,21,5.1,25.0,0.32,5,99,0
1470,0,21,5.8,25.0,0.33,5,99,0
1480,0,21,5.0,25.0,0.31,5,99,0
1490,0,21,4.9,25.0,0.31,5,99,0
1500,0,21,4.5,25.0,0.3,4,99,0
1510,0,21,4.5,25.0,0.3,4,99,0
1520,0,21,4.6,25.0,0.31,4,99,0
1530,0,21,4.6,25.0,0.3,4,99,0
1540,0,21,4.3,25.0,0.3,4,99,0
1550,0,21,4.5,25.0,0.3,4,99,0
1560,0,21,4.2,25.0,0.3,3,99,0
1570,0,21,4.2,25.0,0.3,3,99,0
1580,0,21,4.3,25.0,0.3,3,99,0
1590,0,21,4.3,25.0,0.3,3,99,0
1600,0,21,4.6,25.0,0.3,3,99,0
1610,0,21,4.6,25.0,0.3,3,99,0
1620,0,21,4.4,25.0,0.3,2,99,0
1630,0,21,3.8,25.0,0.29,2,99,0
1640,0,21,3.8,25.0,0.29,2,99,0
1650,0,21,3.9,25.0,0.29,2,99,0
1660,0,21,3.9,25.0,0.29,2,99,0
1670,0,21,3.5,25.0,0.28,1,99,0
1680,0,21,3.4,25.0,0.28,1,99,0
1690,0,21,3.2,25.0,0.28,1,99,0
1700,0,21,3.2,25.0,0.28,1,99,0
1710,0,21,3.2,25.0,0.28,1,99,0
1720,0,21,3.3,25.0,0.28,1,99,0
1730,0,21,2.7,25.0,0.27,1,99,0
1740,0,21,3.1,25.0,0.27,1,99,0
1750,0,21,2.8,25.0,0.27,1,99,0
1760,0,21,2.8,25.0,0.27,1,99,0
1770,0,21,2.5,25.0,0.26,1,99,0
1780,0,21,2.8,25.0,0.27,1,99,0
1790,0,21,0.0,25.0,0.23,1,99,0
1800,0,21,0.0,25.0,0.21,0,99,0
1810,0,21,0.0,25.0,0.21,0,99,0
1820,0,21,0.0,25.0,0.21,0,99,0
1830,0,21,0.0,25.0,0.21,0,99,0
1840,0,21,0.0,25.0,0.21,0,99,0
