time_s,deco_stop,o2,depth_m,temp_c,avg_ppo2,tts_min,ndl_min,he
10,0,21,1.4,18.0,0.24,1,99,0
20,0,21,1.8,17.0,0.25,1,99,0
30,0,21,3.0,17.0,0.27,1,99,0
40,0,21,4.5,17.0,0.3,1,99,0
50,0,21,5.6,17.0,0.32,1,99,0
60,0,21,6.4,16.0,0.34,1,99,0
70,0,21,7.2,16.0,0.36,1,99,0
80,0,21,8.1,16.0,0.38,1,99,0
90,0,21,8.4,15.0,0.38,1,99,0
100,0,21,8.9,15.0,0.39,1,99,0
110,0,21,9.1,15.0,0.4,1,99,0
120,0,21,9.8,14.0,0.41,1,99,0
130,0,21,9.8,14.0,0.41,1,99,0
140,0,21,10.2,14.0,0.42,1,99,0
150,0,21,10.6,14.0,0.43,1,99,0
160,0,21,11.0,13.0,0.44,2,99,0
170,0,21,11.5,13.0,0.45,5,99,0
180,0,21,11.8,13.0,0.45,5,99,0
190,0,21,12.1,13.0,0.46,5,99,0
200,0,21,12.4,13.0,0.47,5,99,0
210,0,21,13.2,13.0,0.48,5,99,0
220,0,21,13.1,13.0,0.48,5,89,0
230,0,21,13.6,12.0,0.49,5,83,0
240,0,21,13.7,12.0,0.49,5,80,0
250,0,21,14.2,12.0,0.5,5,79,0
260,0,21,15.0,12.0,0.52,5,65,0
270,0,21,15.5,12.0,0.53,5,61,0
280,0,21,15.4,12.0,0.53,5,60,0
290,0,21,15.8,12.0,0.54,5,58,0
300,0,21,16.4,12.0,0.55,5,53,0
310,0,21,16.4,12.0,0.55,5,51,0
320,0,21,16.6,12.0,0.55,5,50,0
330,0,21,16.4,12.0,0.55,5,50,0
340,0,21,16.5,12.0,0.55,5,49,0
350,0,21,16.3,12.0,0.55,5,51,0
360,0,21,16.6,12.0,0.55,5,50,0
370,0,21,16.6,12.0,0.55,5,47,0
380,0,21,16.7,12.0,0.56,5,48,0
390,0,21,16.4,12.0,0.55,5,48,0
400,0,21,16.5,12.0,0.55,5,49,0
410,0,21,16.6,12.0,0.55,5,48,0
420,0,21,16.4,12.0,0.55,5,49,0
430,0,21,16.0,12.0,0.54,5,51,0
440,0,21,15.2,12.0,0.53,5,56,0
450,0,21,15.1,12.0,0.52,5,59,0
460,0,21,14.7,12.0,0.51,5,64,0
470,0,21,14.5,12.0,0.51,5,66,0
480,0,21,13.3,12.0,0.49,5,79,0
490,0,21,12.5,12.0,0.47,5,99,0
500,0,21,13.1,12.0,0.48,5,83,0
510,0,21,13.2,12.0,0.48,5,82,0
520,0,21,12.3,12.0,0.47,5,89,0
530,0,21,11.6,12.0,0.45,5,99,0
540,0,21,10.5,12.0,0.43,5,99,0
550,0,21,10.7,12.0,0.43,4,99,0
560,0,21,11.0,12.0,0.44,5,99,0
570,0,21,11.4,12.0,0.45,5,99,0
580,0,21,11.8,12.0,0.45,5,99,0
590,0,21,11.6,12.0,0.45,5,99,0
600,0,21,11.8,12.0,0.45,5,99,0
610,0,21,11.8,12.0,0.46,5,99,0
620,0,21,11.9,12.0,0.46,5,99,0
630,0,21,12.0,12.0,0.46,5,99,0
640,0,21,11.8,12.0,0.46,5,99,0
650,0,21,11.8,12.0,0.46,5,99,0
660,0,21,11.7,12.0,0.45,5,99,0
670,0,21,11.6,12.0,0.45,5,99,0
680,0,21,11.6,12.0,0.45,5,99,0
690,0,21,12.1,12.0,0.46,5,99,0
700,0,21,12.7,12.0,0.47,5,90,0
710,0,21,13.0,12.0,0.48,5,85,0
720,0,21,13.9,12.0,0.5,5,73,0
730,0,21,14.2,12.0,0.5,5,65,0
740,0,21,14.3,12.0,0.51,5,64,0
750,0,21,14.8,12.0,0.51,5,60,0
760,0,21,15.1,12.0,0.52,5,56,0
770,0,21,15.5,12.0,0.53,5,51,0
780,0,21,15.5,12.0,0.53,5,51,0
790,0,21,15.9,12.0,0.54,5,48,0
800,0,21,15.5,12.0,0.53,5,52,0
810,0,21,16.1,12.0,0.54,5,51,0
820,0,21,16.2,12.0,0.55,5,46,0
830,0,21,16.2,12.0,0.55,5,46,0
840,0,21,16.1,11.0,0.54,5,48,0
850,0,21,15.9,11.0,0.54,5,48,0
860,0,21,16.0,11.0,0.54,5,47,0
870,0,21,16.1,12.0,0.54,5,45,0
880,0,21,16.4,11.0,0.55,5,43,0
890,0,21,16.2,11.0,0.55,5,44,0
900,0,21,16.1,11.0,0.54,5,44,0
910,0,21,16.3,11.0,0.55,5,44,0
920,0,21,16.3,11.0,0.55,5,42,0
930,0,21,16.3,11.0,0.55,5,43,0
940,0,21,16.1,11.0,0.54,5,44,0
950,0,21,16.1,11.0,0.54,5,44,0
960,0,21,16.0,11.0,0.54,5,43,0
970,0,21,15.8,11.0,0.54,5,45,0
980,0,21,15.6,11.0,0.53,5,47,0
990,0,21,15.3,11.0,0.53,5,49,0
1000,0,21,15.7,11.0,0.54,5,47,0
1010,0,21,16.1,11.0,0.54,5,44,0
1020,0,21,16.3,11.0,0.55,5,41,0
1030,0,21,16.3,11.0,0.55,5,41,0
1040,0,21,16.4,11.0,0.55,5,40,0
