time_s,deco_stop,o2,depth_m,temp_c,avg_ppo2,tts_min,ndl_min,he
1870,0,21,5.3,25.0,0.32,3,99,0
1880,0,21,5.3,25.0,0.32,2,99,0
1890,0,21,5.2,25.0,0.32,2,99,0
1900,0,21,5.2,25.0,0.32,2,99,0
1910,0,21,5.6,25.0,0.33,2,99,0
1920,0,21,5.6,25.0,0.33,2,99,0
1930,0,21,5.0,25.0,0.31,2,99,0
1940,0,21,4.8,25.0,0.31,1,99,0
1950,0,21,4.7,25.0,0.31,1,99,0
1960,0,21,4.4,25.0,0.31,1,99,0
1970,0,21,3.8,25.0,0.29,1,99,0
1980,0,21,2.9,25.0,0.27,1,99,0
1990,0,21,2.7,25.0,0.27,1,99,0
2000,0,21,2.6,25.0,0.26,1,99,0
2010,0,21,2.3,25.0,0.26,1,99,0
2020,0,21,2.6,25.0,0.26,1,99,0
2030,0,21,2.6,25.0,0.26,1,99,0
2040,0,21,2.0,25.0,0.25,1,99,0
2050,0,21,2.1,25.0,0.25,1,99,0
2060,0,21,1.6,25.0,0.24,1,99,0
2070,0,21,1.8,25.0,0.25,1,99,0
2080,0,21,1.1,25.0,0.23,1,99,0
2090,0,21,0.0,25.0,0.23,1,99,0
2100,0,21,1.2,25.0,0.23,1,99,0
2110,0,21,1.4,25.0,0.24,1,99,0
2120,0,21,1.2,25.0,0.23,1,99,0
2130,0,21,1.6,25.0,0.24,1,99,0
2140,0,21,1.5,25.0,0.24,1,99,0
2150,0,21,1.3,25.0,0.24,1,99,0
2160,0,21,2.5,25.0,0.26,1,99,0
2170,0,21,1.8,25.0,0.25,1,99,0
2180,0,21,0.0,25.0,0.22,0,99,0
2190,0,21,0.0,25.0,0.21,0,99,0
2200,0,21,0.0,25.0,0.21,0,99,0
2210,0,21,0.0,25.0,0.21,0,99,0
2220,0,21,0.0,25.0,0.21,0,99,0
2230,0,21,0.0,25.0,0.21,0,99,0
