time_s,deco_stop,o2,depth_m,temp_c,avg_ppo2,tts_min,ndl_min,he
2300,0,21,9.0,25.0,0.4,4,99,0
2310,0,21,9.4,25.0,0.4,4,99,0
2320,0,21,9.1,25.0,0.4,4,99,0
2330,0,21,10.9,25.0,0.44,5,99,0
2340,0,21,11.8,25.0,0.45,5,99,0
2350,0,21,12.1,25.0,0.46,5,79,0
2360,0,21,11.7,25.0,0.45,5,90,0
2370,0,21,12.0,25.0,0.46,5,88,0
2380,0,21,10.1,25.0,0.42,5,99,0
2390,0,21,8.8,25.0,0.39,4,99,0
2400,0,21,9.0,25.0,0.4,4,99,0
2410,0,21,9.0,25.0,0.4,4,99,0
2420,0,21,8.8,25.0,0.39,4,99,0
2430,0,21,8.5,25.0,0.39,4,99,0
2440,0,21,7.9,25.0,0.38,4,99,0
2450,0,21,6.9,25.0,0.35,4,99,0
2460,0,21,6.5,25.0,0.35,4,99,0
2470,0,21,6.2,25.0,0.34,4,99,0
2480,0,21,5.4,25.0,0.32,4,99,0
2490,0,21,4.3,25.0,0.3,4,99,0
2500,0,21,4.6,25.0,0.3,3,99,0
2510,0,21,5.8,25.0,0.33,3,99,0
2520,0,21,6.2,25.0,0.34,3,99,0
2530,0,21,5.9,25.0,0.33,3,99,0
2540,0,21,6.4,26.0,0.34,3,99,0
2550,0,21,5.9,25.0,0.33,3,99,0
2560,0,21,6.9,25.0,0.35,3,99,0
2570,0,21,5.6,25.0,0.33,2,99,0
2580,0,21,6.8,26.0,0.35,2,99,0
2590,0,21,6.1,25.0,0.33,2,99,0
2600,0,21,5.6,25.0,0.33,2,99,0
2610,0,21,5.5,25.0,0.32,2,99,0
2620,0,21,5.9,26.0,0.33,2,99,0
2630,0,21,5.4,26.0,0.32,1,99,0
2640,0,21,5.5,25.0,0.33,1,99,0
2650,0,21,5.9,26.0,0.33,1,99,0
2660,0,21,5.2,25.0,0.32,1,99,0
2670,0,21,5.5,25.0,0.32,1,99,0
2680,0,21,3.4,25.0,0.28,1,99,0
2690,0,21,1.1,26.0,0.24,1,99,0
2700,0,21,0.0,25.0,0.22,0,99,0
2710,0,21,0.0,25.0,0.21,0,99,0
2720,0,21,0.0,26.0,0.21,0,99,0
2730,0,21,0.0,26.0,0.21,0,99,0
2740,0,21,0.0,26.0,0.21,0,99,0
2750,0,21,0.0,26.0,0.21,0,99,0
