time_s,deco_stop,o2,depth_m,temp_c,avg_ppo2,tts_min,ndl_min,he
730,0,21,8.26,12.8,0.38,1,99,0
740,0,21,8.44,12.8,0.38,1,99,0
750,0,21,8.38,12.8,0.38,1,99,0
760,0,21,7.74,12.8,0.37,1,99,0
770,0,21,8.02,12.8,0.38,1,99,0
780,0,21,8.02,12.8,0.38,1,99,0
790,0,21,7.77,12.8,0.37,1,99,0
800,0,21,7.86,12.8,0.37,1,99,0
810,0,21,7.71,12.8,0.37,1,99,0
820,0,21,8.02,12.8,0.38,1,99,0
830,0,21,7.96,12.8,0.37,1,99,0
840,0,21,7.92,12.8,0.38,1,99,0
850,0,21,7.99,12.8,0.38,1,99,0
860,0,21,8.44,12.8,0.39,1,99,0
870,0,21,8.26,12.8,0.38,1,99,0
880,0,21,8.26,12.8,0.38,1,99,0
890,0,21,8.2,12.8,0.38,1,99,0
900,0,21,7.71,12.8,0.37,1,99,0
910,0,21,8.38,12.8,0.38,1,99,0
920,0,21,7.77,12.8,0.37,1,99,0
930,0,21,7.92,12.8,0.38,1,99,0
940,0,21,8.38,12.8,0.38,1,99,0
950,0,21,7.5,12.8,0.37,1,99,0
960,0,21,7.8,12.8,0.37,1,99,0
970,0,21,7.86,12.8,0.38,1,99,0
980,0,21,8.02,12.8,0.38,1,99,0
990,0,21,7.77,12.8,0.37,1,99,0
1000,0,21,6.34,12.8,0.34,1,99,0
1010,0,21,5.64,12.8,0.33,1,99,0
1020,0,21,6.04,12.8,0.33,1,99,0
1030,0,21,6.89,12.8,0.35,1,99,0
1040,0,21,7.65,12.8,0.37,1,99,0
1050,0,21,7.62,12.8,0.37,1,99,0
1060,0,21,6.98,12.2,0.36,1,99,0
1070,0,21,6.86,12.8,0.35,1,99,0
1080,0,21,6.31,12.8,0.34,1,99,0
1090,0,21,6.55,12.8,0.35,1,99,0
1100,0,21,6.0,12.8,0.34,1,99,0
1110,0,21,6.64,12.8,0.35,1,99,0
1120,0,21,7.19,12.8,0.36,1,99,0
1130,0,21,7.56,12.8,0.37,1,99,0
1140,0,21,8.05,12.8,0.38,1,99,0
1150,0,21,8.29,12.8,0.38,1,99,0
1160,0,21,8.41,12.8,0.39,1,99,0
1170,0,21,8.29,12.8,0.38,1,99,0
1180,0,21,8.5,12.8,0.39,1,99,0
1190,0,21,8.2,12.8,0.38,1,99,0
1200,0,21,8.72,12.8,0.39,1,99,0
1210,0,21,8.53,12.8,0.39,1,99,0
1220,0,21,7.99,12.2,0.38,1,99,0
1230,0,21,8.23,12.8,0.38,1,99,0
1240,0,21,8.29,12.2,0.38,1,99,0
1250,0,21,8.41,12.2,0.39,1,99,0
1260,0,21,8.29,12.2,0.38,1,99,0
1270,0,21,8.5,12.2,0.39,1,99,0
1280,0,21,8.41,12.2,0.38,1,99,0
1290,0,21,8.32,12.2,0.38,1,99,0
1300,0,21,8.47,12.2,0.39,1,99,0
1310,0,21,8.44,12.2,0.39,1,99,0
1320,0,21,8.53,12.2,0.39,1,99,0
1330,0,21,8.56,12.2,0.39,1,99,0
1340,0,21,8.6,12.2,0.39,1,99,0
1350,0,21,8.75,12.2,0.39,1,99,0
1360,0,21,8.87,12.2,0.39,1,99,0
1370,0,21,8.6,12.2,0.39,1,99,0
1380,0,21,8.66,12.2,0.39,1,99,0
1390,0,21,8.75,12.2,0.39,1,99,0
1400,0,21,8.66,12.2,0.39,1,99,0
1410,0,21,8.47,12.2,0.39,1,99,0
1420,0,21,8.38,12.2,0.38,1,99,0
1430,0,21,8.17,12.2,0.38,1,99,0
1440,0,21,8.17,12.2,0.38,1,99,0
1450,0,21,7.96,12.2,0.38,1,99,0
1460,0,21,8.23,12.2,0.38,1,99,0
1470,0,21,8.2,12.2,0.38,1,99,0
1480,0,21,7.96,12.2,0.38,1,99,0
1490,0,21,8.44,12.2,0.39,1,99,0
1500,0,21,7.86,12.2,0.37,1,99,0
1510,0,21,8.29,12.2,0.38,1,99,0
1520,0,21,8.35,12.2,0.38,1,99,0
1530,0,21,8.35,12.2,0.38,1,99,0
1540,0,21,8.14,12.2,0.38,1,99,0
1550,0,21,8.08,12.2,0.38,1,99,0
1560,0,21,8.38,12.2,0.38,1,99,0
1570,0,21,8.41,12.2,0.38,1,99,0
1580,0,21,8.35,12.2,0.38,1,99,0
1590,0,21,8.41,12.8,0.38,1,99,0
1600,0,21,8.41,12.8,0.39,1,99,0
1610,0,21,8.23,12.8,0.38,1,99,0
1620,0,21,8.23,12.8,0.38,1,99,0
1630,0,21,8.26,12.8,0.38,1,99,0
1640,0,21,8.08,12.8,0.38,1,99,0
1650,0,21,8.05,12.8,0.38,1,99,0
1660,0,21,8.29,12.8,0.38,1,99,0
1670,0,21,8.44,12.8,0.39,1,99,0
1680,0,21,8.41,12.8,0.38,1,99,0
1690,0,21,8.41,12.8,0.39,1,99,0
1700,0,21,8.47,12.8,0.39,1,99,0
1710,0,21,8.41,12.8,0.38,1,99,0
1720,0,21,8.41,12.8,0.39,1,99,0
1730,0,21,8.47,12.8,0.39,1,99,0
1740,0,21,8.41,12.8,0.38,1,99,0
1750,0,21,8.32,12.8,0.38,1,99,0
1760,0,21,8.41,12.8,0.38,1,99,0
1770,0,21,8.29,12.8,0.38,1,99,0
1780,0,21,8.41,12.8,0.39,1,99,0
1790,0,21,8.38,12.8,0.38,1,99,0
1800,0,21,8.44,12.8,0.39,1,99,0
1810,0,21,8.29,12.8,0.38,1,99,0
1820,0,21,8.14,12.8,0.38,1,99,0
1830,0,21,8.26,12.8,0.38,1,99,0
1840,0,21,8.23,12.8,0.38,1,99,0
1850,0,21,8.29,12.8,0.38,1,99,0
1860,0,21,8.2,12.8,0.38,1,99,0
1870,0,21,8.11,12.8,0.38,1,99,0
1880,0,21,8.2,12.8,0.38,1,99,0
1890,0,21,8.2,12.8,0.38,1,99,0
1900,0,21,8.38,12.8,0.38,1,99,0
1910,0,21,8.29,12.8,0.38,1,99,0
1920,0,21,7.96,12.8,0.38,1,99,0
1930,0,21,8.02,12.8,0.38,1,99,0
1940,0,21,8.35,12.8,0.38,1,99,0
1950,0,21,8.66,12.8,0.39,1,99,0
1960,0,21,8.75,12.8,0.39,1,99,0
1970,0,21,8.53,12.8,0.39,1,99,0
1980,0,21,8.6,12.8,0.39,1,99,0
1990,0,21,8.5,12.8,0.39,1,99,0
2000,0,21,8.26,12.8,0.38,1,99,0
2010,0,21,8.2,12.8,0.38,1,99,0
2020,0,21,8.5,12.8,0.39,1,99,0
2030,0,21,8.5,12.8,0.39,1,99,0
2040,0,21,8.17,12.8,0.38,1,99,0
2050,0,21,8.2,12.8,0.38,1,99,0
2060,0,21,8.35,12.8,0.39,1,99,0
2070,0,21,8.08,12.8,0.38,1,99,0
2080,0,21,8.47,12.8,0.39,1,99,0
2090,0,21,8.75,12.8,0.39,1,99,0
2100,0,21,9.05,12.8,0.4,1,99,0
2110,0,21,8.81,12.8,0.4,1,99,0
2120,0,21,8.47,12.8,0.39,1,99,0
2130,0,21,8.26,12.8,0.38,1,99,0
2140,0,21,8.26,12.8,0.38,1,99,0
2150,0,21,8.75,12.8,0.39,1,99,0
2160,0,21,8.56,12.8,0.39,1,99,0
2170,0,21,8.14,12.8,0.38,1,99,0
2180,0,21,7.62,12.8,0.37,1,99,0
2190,0,21,7.5,12.8,0.36,1,99,0
2200,0,21,7.59,12.8,0.37,1,99,0
2210,0,21,7.35,12.8,0.36,1,99,0
2220,0,21,7.32,12.8,0.36,1,99,0
2230,0,21,7.68,12.8,0.37,1,99,0
2240,0,21,8.35,12.8,0.38,1,99,0
2250,0,21,8.9,12.8,0.39,1,99,0
2260,0,21,9.27,12.8,0.4,1,99,0
2270,0,21,9.57,12.8,0.41,1,99,0
2280,0,21,9.88,12.8,0.41,1,99,0
2290,0,21,10.18,12.8,0.42,1,99,0
2300,0,21,10.39,12.8,0.43,1,99,0
2310,0,21,10.7,12.8,0.43,1,99,0
2320,0,21,10.67,12.8,0.43,5,99,0
2330,0,21,10.49,12.8,0.43,5,99,0
2340,0,21,11.0,12.8,0.44,5,99,0
2350,0,21,11.13,12.8,0.44,5,99,0
2360,0,21,11.37,12.8,0.45,5,99,0
2370,0,21,11.92,12.8,0.46,5,99,0
2380,0,21,12.13,12.8,0.46,5,86,0
2390,0,21,12.53,12.8,0.47,5,86,0
2400,0,21,12.77,12.2,0.47,5,75,0
2410,0,21,13.14,12.2,0.48,5,72,0
2420,0,21,13.56,12.2,0.49,5,61,0
2430,0,21,13.56,12.2,0.49,5,59,0
2440,0,21,13.96,12.2,0.5,5,53,0
2450,0,21,13.81,12.2,0.5,5,54,0
2460,0,21,13.75,12.2,0.5,5,55,0
2470,0,21,13.75,12.2,0.5,5,55,0
2480,0,21,13.35,12.2,0.49,5,58,0
2490,0,21,13.26,12.2,0.49,5,61,0
2500,0,21,13.11,12.2,0.48,5,62,0
2510,0,21,13.23,12.2,0.49,5,63,0
2520,0,21,13.11,12.2,0.48,5,64,0
2530,0,21,12.95,12.2,0.48,5,64,0
2540,0,21,12.74,12.2,0.48,5,68,0
2550,0,21,12.53,12.2,0.47,5,69,0
2560,0,21,12.44,12.2,0.47,5,76,0
2570,0,21,12.37,12.2,0.47,5,77,0
2580,0,21,12.59,12.2,0.47,5,76,0
2590,0,21,12.59,12.2,0.47,5,70,0
2600,0,21,12.44,12.2,0.47,5,73,0
2610,0,21,12.13,12.2,0.46,5,74,0
2620,0,21,11.92,12.2,0.46,5,83,0
2630,0,21,11.52,12.2,0.45,5,86,0
2640,0,21,11.31,12.2,0.45,5,96,0
2650,0,21,10.88,12.2,0.44,5,99,0
2660,0,21,11.13,12.2,0.44,5,99,0
2670,0,21,11.19,12.2,0.44,5,99,0
2680,0,21,11.49,12.8,0.45,5,99,0
2690,0,21,11.13,12.8,0.44,5,96,0
2700,0,21,11.13,12.8,0.44,5,99,0
2710,0,21,10.94,12.8,0.44,5,99,0
2720,0,21,10.55,12.8,0.43,5,99,0
2730,0,21,10.55,12.8,0.43,4,99,0
2740,0,21,10.49,12.8,0.43,4,99,0
2750,0,21,10.21,12.8,0.42,4,99,0
2760,0,21,9.94,12.8,0.42,4,99,0
2770,0,21,9.57,12.8,0.41,4,99,0
2780,0,21,9.11,12.8,0.4,4,99,0
2790,0,21,8.47,12.8,0.39,4,99,0
2800,0,21,8.47,12.8,0.39,4,99,0
2810,0,21,8.02,12.8,0.38,4,99,0
2820,0,21,7.83,12.8,0.37,4,99,0
2830,0,21,7.35,12.8,0.36,4,99,0
2840,0,21,6.89,12.8,0.35,4,99,0
2850,0,21,6.4,12.8,0.34,4,99,0
2860,0,21,6.19,12.8,0.34,4,99,0
2870,0,21,6.16,12.8,0.34,4,99,0
2880,0,21,6.16,12.8,0.34,4,99,0
2890,0,21,6.13,12.8,0.34,4,99,0
2900,0,21,5.91,12.8,0.33,3,99,0
2910,0,21,5.49,12.8,0.32,3,99,0
2920,0,21,4.91,12.8,0.31,3,99,0
2930,0,21,4.54,12.8,0.31,3,99,0
2940,0,21,4.11,12.8,0.3,3,99,0
2950,0,21,3.2,12.8,0.28,2,99,0
2960,0,21,1.98,12.8,0.25,2,99,0
2970,0,21,0.0,12.8,0.23,2,99,0
2980,0,21,0.0,12.8,0.22,2,99,0
2990,0,21,0.0,13.3,0.21,2,99,0
3000,0,21,0.0,13.3,0.22,2,99,0
3010,0,21,0.0,13.3,0.22,2,99,0
3020,0,21,0.0,13.3,0.21,2,99,0
3030,0,21,0.0,13.3,0.22,2,99,0
